individual-local-identifier,level_1,x,y,z,total_seconds_normalized
53348,0,0.8852695838163815,-0.24973856511314826,0.39233711660356135,0.0
53348,2,0.8850615629966482,-0.25004680591968464,0.39261001586217037,1.4569578234992727e-05
53348,8,0.8843300220232628,-0.2547304960997634,0.3912451744176583,0.00025496761911237274
53348,11,0.8871284613652654,-0.24250783095491923,0.39267422243029537,0.00047836781871559456
53348,13,0.8873601517207156,-0.2417890415855886,0.39259396392113716,0.0004977939230289182
53348,15,0.8879430508538024,-0.23971843389364958,0.39254580738051154,0.0007139093335146436
53348,17,0.8887164892264228,-0.23736629505263557,0.39222473628016724,0.0008450355376295782
53348,18,0.888260985838291,-0.23859047434547762,0.3925137024222049,0.0009348812700787
53348,20,0.8920133900776945,-0.22404172611667267,0.392577911860513,0.003919216545213044
53348,22,0.8920477556139875,-0.22373590847874755,0.39267422243029537,0.00392650133433054
53348,25,0.8921601888971502,-0.22340002862960354,0.39261001586217037,0.003943499175604698
53348,27,0.8919969685856083,-0.22393830193347508,0.39267422243029537,0.0039459274386438635
53348,30,0.891795523559155,-0.22403664646472535,0.3930754701080855,0.004169327638247086
53348,32,0.8917352119668457,-0.22345901605364563,0.3935408236546513,0.004176612427364582
53348,34,0.8917232127637974,-0.22282756261132924,0.3939258675930097,0.004317451683636178
53348,36,0.8931882779142102,-0.2177523473902152,0.3934445518782774,0.004392727837850307
53348,38,0.8930420761587663,-0.21276910366938304,0.39649105757099706,0.007367350060827989
53348,40,0.8928901583327485,-0.21322702492239043,0.39658719217249727,0.007396489217297975
53348,41,0.8931158733688,-0.21263843779465444,0.39639491862148585,0.007413487058572133
53348,46,0.8930666698155281,-0.21335155777730605,0.3961225013283134,0.00763931552121452
53348,50,0.8933006889920149,-0.2128471948236054,0.3958660767255936,0.00784814614258275
53348,52,0.895777699203415,-0.20285815343577357,0.3955134424952764,0.009312388755199519
53348,60,0.9049326811629902,-0.17923073632400763,0.38597044669238084,0.011029170723889495
53348,66,0.9146885961058516,-0.1619757164027439,0.37028183786100566,0.014528297763326915
53348,68,0.9151614752764591,-0.1600339871567059,0.3699575612479656,0.014710417491264324
53348,70,0.9151655072673983,-0.15993592752529975,0.36998999093844104,0.014724987069499316
53348,72,0.9150962989995487,-0.15995675124386505,0.3701521326277032,0.014768695804204295
53348,76,0.9148171705210636,-0.16161976472146347,0.3701197051917311,0.0164976190880901
53348,78,0.9142719318820969,-0.1654756111861466,0.3697629736400735,0.01661417571397004
53348,80,0.9149154621270399,-0.16283946929896503,0.36934131152539185,0.017835592022670262
53348,83,0.9150851761903279,-0.16295206274056995,0.36887090636875897,0.01819497495246675
53348,86,0.9155271544828535,-0.15659259923234223,0.3705250157144432,0.020079307070859143
53348,94,0.9151215529624452,-0.16439254603348225,0.3681407802895949,0.021509554000927595
53348,98,0.9150190372997398,-0.16618815845954749,0.36758897884305775,0.021618825837690044
53348,103,0.9143329468395595,-0.16730018316908793,0.36878979247706556,0.02481441999723178
53348,108,0.9140132031415158,-0.16981488047618037,0.3684328579970125,0.02502325061860001
53348,110,0.9137083957564766,-0.17046774980160534,0.368887128810024,0.025059674564187492
